Printing events sorted by their type: 
************************************** 

 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 740, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 5470, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 38.0
 Event raise time = 5510, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 2.0
 Event raise time = 5520, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 5530, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 5600, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 5670, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 5740, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 5870, type = SleepEvent, source = Child2 - ID: 61.0
 Event raise time = 6360, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 6490, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 6560, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike1 - ID: 68.0
 Event raise time = 6630, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 6760, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6800, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 6870, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 6890, type = CloseBlindsEvent, source = Child2 - ID: 61.0
 Event raise time = 6900, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 6880, type = OvenEvent, source = Child2 - ID: 61.0, target = Oven - ID: 42.0
 Event raise time = 6910, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6920, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 6990, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 7060, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 7130, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 22.0
 Event raise time = 7140, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 14.0
 Event raise time = 7150, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 7280, type = SleepEvent, source = Child2 - ID: 61.0
 Event raise time = 7770, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 7780, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 7790, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 36.0
 Event raise time = 7830, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 7900, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 36.0
 Event raise time = 7940, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 8010, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike1 - ID: 68.0
 Event raise time = 8080, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 8090, type = CloseBlindsEvent, source = Child2 - ID: 61.0
 Event raise time = 8100, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 8110, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 8120, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 8130, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike1 - ID: 68.0
 Event raise time = 8200, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 30.0
 Event raise time = 8210, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 8340, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 8350, type = WatchTV, source = Child2 - ID: 61.0, target = Television - ID: 40.0
 Event raise time = 8390, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 8400, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 8470, type = LightTurnOff, source = Child2 - ID: 61.0, target = Light - ID: 30.0
 Event raise time = 8480, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 8550, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike2 - ID: 69.0
 Event raise time = 8620, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike2 - ID: 69.0
 Event raise time = 8690, type = SleepEvent, source = Child2 - ID: 61.0
 Event raise time = 9180, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 9310, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 9380, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike1 - ID: 68.0
 Event raise time = 9450, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike1 - ID: 68.0
 Event raise time = 9520, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 9530, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 9600, type = GoRunningEvent, source = Child2 - ID: 61.0, target = legs
 Event raise time = 9670, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 9800, type = ListenToMusic, source = Child2 - ID: 61.0, target = CD_Player - ID: 50.0
 Event raise time = 9830, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 9840, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 9850, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 9860, type = PersonMoveEvent, source = Child2 - ID: 61.0
 Event raise time = 9870, type = WashingMachineEvent, source = Child2 - ID: 61.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9910, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 10040, type = OvenEvent, source = Child2 - ID: 61.0, target = Oven - ID: 42.0
 Event raise time = 10050, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 0, type = SleepEvent, source = Child3 - ID: 62.0
 Event raise time = 490, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 560, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 630, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 670, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 740, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 750, type = CloseBlindsEvent, source = Child3 - ID: 62.0
 Event raise time = 760, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 770, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 780, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 790, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 860, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 870, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 1000, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 1140, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 26.0
 Event raise time = 1150, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 1130, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 1160, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 1230, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 1300, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 1310, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 1320, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 1330, type = CloseBlindsEvent, source = Child3 - ID: 62.0
 Event raise time = 1340, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 1350, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 1360, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 50.0
 Event raise time = 1390, type = CloseBlindsEvent, source = Child3 - ID: 62.0
 Event raise time = 1400, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 1470, type = SleepEvent, source = Child3 - ID: 62.0
 Event raise time = 1960, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 1970, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike2 - ID: 69.0
 Event raise time = 2040, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 2050, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 2120, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 2130, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 2140, type = CloseBlindsEvent, source = Child3 - ID: 62.0
 Event raise time = 2150, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 2220, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 2290, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 2360, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 2440, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 2430, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 2450, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 2580, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 2650, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 2680, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 22.0
 Event raise time = 2690, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 2700, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 2710, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 2780, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 2790, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 2860, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 2870, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 2940, type = SleepEvent, source = Child3 - ID: 62.0
 Event raise time = 3430, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 3440, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 3450, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 3460, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 3470, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 3600, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 3610, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 3740, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 3870, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike2 - ID: 69.0
 Event raise time = 3940, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 3950, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 40.0
 Event raise time = 3990, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 4000, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 26.0
 Event raise time = 4010, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 4080, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 4110, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 4240, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 4310, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 4320, type = SleepEvent, source = Child3 - ID: 62.0
 Event raise time = 4810, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 4880, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 4920, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 4930, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 5060, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5190, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 6.0
 Event raise time = 5200, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5330, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5460, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5590, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 5660, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 5730, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 5740, type = LightTurnOff, source = Child3 - ID: 62.0, target = Light - ID: 14.0
 Event raise time = 5750, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 5760, type = SleepEvent, source = Child3 - ID: 62.0
 Event raise time = 6250, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 6260, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 46.0
 Event raise time = 6290, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 6300, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 6370, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 6380, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 6410, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 6480, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 36.0
 Event raise time = 6520, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike2 - ID: 69.0
 Event raise time = 6590, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike2 - ID: 69.0
 Event raise time = 6660, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 6730, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 6800, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 50.0
 Event raise time = 6830, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 6840, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 6910, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 6920, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 6930, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 6940, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 6950, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 7020, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 7150, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 7190, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 7200, type = SleepEvent, source = Child3 - ID: 62.0
 Event raise time = 7690, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 7760, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 7770, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 7840, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 36.0
 Event raise time = 7880, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike2 - ID: 69.0
 Event raise time = 7950, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 7960, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 7970, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 8040, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike2 - ID: 69.0
 Event raise time = 8110, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike2 - ID: 69.0
 Event raise time = 8180, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 8260, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 8270, type = CloseBlindsEvent, source = Child3 - ID: 62.0
 Event raise time = 8250, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 8280, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 8410, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 50.0
 Event raise time = 8440, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 8510, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 8520, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 8530, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 36.0
 Event raise time = 8570, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 8580, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 8590, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 8620, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 8690, type = SleepEvent, source = Child3 - ID: 62.0
 Event raise time = 9180, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 40.0
 Event raise time = 9220, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 9230, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 9300, type = WashingMachineEvent, source = Child3 - ID: 62.0, target = Washing_Machine - ID: 32.0
 Event raise time = 9340, type = CloseBlindsEvent, source = Child3 - ID: 62.0
 Event raise time = 9350, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 9420, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 9550, type = OvenEvent, source = Child3 - ID: 62.0, target = Oven - ID: 42.0
 Event raise time = 9560, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 9630, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 9760, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 9830, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 9840, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 9910, type = WatchTV, source = Child3 - ID: 62.0, target = Television - ID: 40.0
 Event raise time = 9950, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 9960, type = CloseBlindsEvent, source = Child3 - ID: 62.0
 Event raise time = 9970, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 10040, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 10050, type = GoRunningEvent, source = Child3 - ID: 62.0, target = legs
 Event raise time = 0, type = SleepEvent, source = Child4 - ID: 63.0
 Event raise time = 490, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 620, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 690, type = ListenToMusic, source = Child4 - ID: 63.0, target = CD_Player - ID: 50.0
 Event raise time = 720, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 850, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 860, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 10.0
 Event raise time = 870, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 940, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 950, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 1020, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 1090, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 1160, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 1230, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 26.0
 Event raise time = 1240, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 1250, type = ListenToMusic, source = Child4 - ID: 63.0, target = CD_Player - ID: 48.0
 Event raise time = 1280, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 1410, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike2 - ID: 69.0
 Event raise time = 1480, type = SleepEvent, source = Child4 - ID: 63.0
 Event raise time = 1980, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 1970, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 1990, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 2060, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 2070, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 2200, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 2270, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2280, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 2350, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 2420, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 2490, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2500, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 2.0
 Event raise time = 2510, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 2580, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 2650, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2660, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2670, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2680, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2690, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 22.0
 Event raise time = 2700, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2710, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 2780, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 36.0
 Event raise time = 2820, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 2830, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike2 - ID: 69.0
 Event raise time = 2900, type = SleepEvent, source = Child4 - ID: 63.0
 Event raise time = 3390, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 3430, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 6.0
 Event raise time = 3440, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 3450, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 3580, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 3650, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 3660, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 3730, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 3800, type = CloseBlindsEvent, source = Child4 - ID: 63.0
 Event raise time = 3810, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 10.0
 Event raise time = 3820, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 3890, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 3960, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 3970, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 4100, type = CloseBlindsEvent, source = Child4 - ID: 63.0
 Event raise time = 4110, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 4180, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike2 - ID: 69.0
 Event raise time = 4250, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 40.0
 Event raise time = 4290, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 4300, type = CloseBlindsEvent, source = Child4 - ID: 63.0
 Event raise time = 4310, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 4320, type = SleepEvent, source = Child4 - ID: 63.0
 Event raise time = 4810, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 4940, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 4950, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 4960, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 4970, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 5040, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 5110, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 5120, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 5130, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike2 - ID: 69.0
 Event raise time = 5200, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 5210, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 5280, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 5410, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 5420, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 5430, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 5440, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 5510, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
